League,season_id,Game,Team,Player,Season,game_id,Date,shot_id,Assist Player,xG,x,y,Minute,body_part,Situation,Result
Premier League,2324,Burnley v Luton,Luton,Chiedozie Ogbene,2023,22096,2024-01-12,557873,Ross Barkley,0.06219644472002983,0.8680000305175781,0.610999984741211,49,Left Foot,Open Play,Saved Shot
Premier League,2324,Burnley v Luton,Luton,Chiedozie Ogbene,2023,22096,2024-01-12,557875,Andros Townsend,0.0487251915037632,0.9209999847412109,0.47700000762939454,55,,Open Play,Saved Shot
Premier League,2324,Burnley v Luton,Luton,Chiedozie Ogbene,2023,22096,2024-01-12,557876,Ross Barkley,0.03757040575146675,0.8490000152587891,0.2989999961853027,57,Left Foot,Open Play,Blocked Shot
Premier League,2324,Burnley v Luton,Luton,Jordan Clark,2023,22096,2024-01-12,557870,Chiedozie Ogbene,0.09613598138093948,0.9119999694824219,0.3870000076293945,40,Right Foot,Open Play,Blocked Shot
Premier League,2324,Burnley v Luton,Luton,Jordan Clark,2023,22096,2024-01-12,557877,Ross Barkley,0.032191190868616104,0.8209999847412109,0.32299999237060545,57,Right Foot,Open Play,Missed Shot
Premier League,2324,Burnley v Luton,Luton,Ross Barkley,2023,22096,2024-01-12,557861,Chiedozie Ogbene,0.03426007926464081,0.78,0.5479999923706055,8,Right Foot,Open Play,Saved Shot
Premier League,2324,Burnley v Luton,Luton,Ross Barkley,2023,22096,2024-01-12,557863,Albert Sambi Lokonga,0.02963799238204956,0.7580000305175781,0.675,20,Right Foot,From Corner,Blocked Shot
Premier League,2324,Burnley v Luton,Luton,Ross Barkley,2023,22096,2024-01-12,557865,Elijah Adebayo,0.04209258779883385,0.8069999694824219,0.5359999847412109,25,Right Foot,Open Play,Blocked Shot
Premier League,2324,Burnley v Luton,Luton,Ross Barkley,2023,22096,2024-01-12,557880,Tahith Chong,0.031026003882288933,0.7759999847412109,0.4879999923706055,65,Right Foot,Open Play,Blocked Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Armando Broja,2023,22097,2024-01-13,557889,Enzo Fernández,0.04523822292685509,0.915,0.5640000152587891,20,,Open Play,Missed Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Armando Broja,2023,22097,2024-01-13,557905,Malo Gusto,0.11569240689277649,0.9359999847412109,0.415,55,Right Foot,Open Play,Blocked Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Axel Disasi,2023,22097,2024-01-13,557910,Ben Chilwell,0.05426078662276268,0.9259999847412109,0.4909999847412109,78,,From Corner,Missed Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Cole Palmer,2023,22097,2024-01-13,557893,Moisés Caicedo,0.028216462582349777,0.789000015258789,0.35200000762939454,28,Left Foot,Open Play,Saved Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Cole Palmer,2023,22097,2024-01-13,557899,,0.7611688375473022,0.885,0.5,48,Left Foot,,Goal
Premier League,2324,Chelsea v Fulham,Chelsea,Cole Palmer,2023,22097,2024-01-13,557900,Malo Gusto,0.030658818781375885,0.785,0.3770000076293945,50,Left Foot,Open Play,Missed Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Conor Gallagher,2023,22097,2024-01-13,557888,Cole Palmer,0.06946148723363876,0.82,0.5329999923706055,14,Left Foot,Open Play,Missed Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Conor Gallagher,2023,22097,2024-01-13,557892,Armando Broja,0.06534726172685623,0.8209999847412109,0.5270000076293946,28,Right Foot,Open Play,Blocked Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Conor Gallagher,2023,22097,2024-01-13,557912,,0.07203656435012817,0.8680000305175781,0.3559999847412109,82,Right Foot,Open Play,Shot On Post
Premier League,2324,Chelsea v Fulham,Chelsea,Enzo Fernández,2023,22097,2024-01-13,557886,Conor Gallagher,0.07261292636394501,0.8530000305175781,0.395,11,Right Foot,Open Play,Blocked Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Enzo Fernández,2023,22097,2024-01-13,557896,Malo Gusto,0.01773102954030037,0.7280000305175781,0.4640000152587891,42,Right Foot,Open Play,Missed Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Levi Colwill,2023,22097,2024-01-13,557906,,0.0710407942533493,0.8240000152587891,0.44799999237060545,68,Right Foot,Open Play,Missed Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Malo Gusto,2023,22097,2024-01-13,557902,,0.06419628858566284,0.965,0.33099998474121095,52,Right Foot,Open Play,Missed Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Noni Madueke,2023,22097,2024-01-13,557914,Conor Gallagher,0.07004483789205551,0.8390000152587891,0.37599998474121094,90,Left Foot,Open Play,Saved Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Raheem Sterling,2023,22097,2024-01-13,557887,Enzo Fernández,0.038065824657678604,0.860999984741211,0.7090000152587891,12,Right Foot,Open Play,Blocked Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Raheem Sterling,2023,22097,2024-01-13,557894,Levi Colwill,0.05737926810979843,0.919000015258789,0.68,30,Right Foot,Open Play,Blocked Shot
Premier League,2324,Chelsea v Fulham,Chelsea,Raheem Sterling,2023,22097,2024-01-13,557901,Enzo Fernández,0.4407455623149872,0.93,0.495,52,,Open Play,Shot On Post
Premier League,2324,Chelsea v Fulham,Fulham,Andreas Pereira,2023,22097,2024-01-13,557890,Harry Wilson,0.021929660812020302,0.7709999847412109,0.3,25,Right Foot,Open Play,Saved Shot
Premier League,2324,Chelsea v Fulham,Fulham,Andreas Pereira,2023,22097,2024-01-13,557909,,0.06041685491800308,0.745999984741211,0.5479999923706055,75,Right Foot,Direct Freekick,Missed Shot
Premier League,2324,Chelsea v Fulham,Fulham,Bobby Reid,2023,22097,2024-01-13,557915,Rodrigo Muniz,0.09255606681108475,0.9009999847412109,0.46900001525878904,94,Right Foot,Set Piece,Blocked Shot
Premier League,2324,Chelsea v Fulham,Fulham,Harry Wilson,2023,22097,2024-01-13,557891,Antonee Robinson,0.03998953849077225,0.96,0.34599998474121096,26,Right Foot,Open Play,Saved Shot
Premier League,2324,Chelsea v Fulham,Fulham,Harry Wilson,2023,22097,2024-01-13,557898,,0.037809547036886215,0.7909999847412109,0.45799999237060546,43,Left Foot,From Corner,Blocked Shot
Premier League,2324,Chelsea v Fulham,Fulham,Raúl Jiménez,2023,22097,2024-01-13,557904,Antonee Robinson,0.07010222971439362,0.899000015258789,0.4909999847412109,54,,Open Play,Missed Shot
Premier League,2324,Chelsea v Fulham,Fulham,Raúl Jiménez,2023,22097,2024-01-13,557907,Andreas Pereira,0.08803412318229675,0.8680000305175781,0.435,72,Left Foot,Open Play,Saved Shot
Premier League,2324,Chelsea v Fulham,Fulham,Raúl Jiménez,2023,22097,2024-01-13,557908,Willian,0.03310919925570488,0.905,0.720999984741211,73,Right Foot,Open Play,Saved Shot
Premier League,2324,Chelsea v Fulham,Fulham,Raúl Jiménez,2023,22097,2024-01-13,557911,João Palhinha,0.00956763606518507,0.465,0.5579999923706055,81,Right Foot,Open Play,Missed Shot
Premier League,2324,Chelsea v Fulham,Fulham,Tom Cairney,2023,22097,2024-01-13,557895,Willian,0.008072003722190857,0.74,0.5170000076293946,36,Left Foot,From Corner,Missed Shot
Premier League,2324,Chelsea v Fulham,Fulham,Tom Cairney,2023,22097,2024-01-13,557916,,0.05533253774046898,0.835,0.49,94,Left Foot,Set Piece,Blocked Shot
Premier League,2324,Chelsea v Fulham,Fulham,Tosin Adarabioyo,2023,22097,2024-01-13,557897,Andreas Pereira,0.013076044619083405,0.8669999694824219,0.4540000152587891,43,,From Corner,Missed Shot
Premier League,2324,Chelsea v Fulham,Fulham,Willian,2023,22097,2024-01-13,557903,Andreas Pereira,0.031664926558732986,0.850999984741211,0.7280000305175781,53,Right Foot,Open Play,Blocked Shot
Premier League,2324,Chelsea v Fulham,Fulham,Willian,2023,22097,2024-01-13,557913,,0.14180277287960052,0.8069999694824219,0.47200000762939454,85,Right Foot,Direct Freekick,Missed Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Bernardo Silva,2023,22100,2024-01-13,558204,Mateo Kovacic,0.1134185716509819,0.904000015258789,0.5209999847412109,16,Left Foot,Open Play,Missed Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Bernardo Silva,2023,22100,2024-01-13,558209,Kyle Walker,0.11982405930757523,0.9369999694824219,0.4470000076293945,25,Right Foot,Open Play,Goal
Premier League,2324,Newcastle United v Manchester City,Manchester City,Bernardo Silva,2023,22100,2024-01-13,558211,Julián Álvarez,0.10999161750078201,0.8690000152587891,0.5740000152587891,28,Left Foot,Open Play,Saved Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Josko Gvardiol,2023,22100,2024-01-13,558212,,0.0712677463889122,0.8180000305175781,0.5359999847412109,28,Left Foot,Open Play,Missed Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Josko Gvardiol,2023,22100,2024-01-13,558216,Jéremy Doku,0.04524541646242142,0.86,0.69,35,Left Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Julián Álvarez,2023,22100,2024-01-13,558206,Phil Foden,0.051504477858543396,0.860999984741211,0.32799999237060545,17,Right Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Julián Álvarez,2023,22100,2024-01-13,558214,Phil Foden,0.051181964576244354,0.8780000305175781,0.28,32,Right Foot,Open Play,Saved Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Julián Álvarez,2023,22100,2024-01-13,558221,,0.059958960860967636,0.7440000152587891,0.46900001525878904,51,Right Foot,Direct Freekick,Saved Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Julián Álvarez,2023,22100,2024-01-13,558225,Jéremy Doku,0.07666070759296417,0.8580000305175781,0.575999984741211,63,Right Foot,Open Play,Saved Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Julián Álvarez,2023,22100,2024-01-13,558231,,0.08673787862062454,0.9059999847412109,0.505,69,Left Foot,Set Piece,Missed Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Julián Álvarez,2023,22100,2024-01-13,558232,Kevin De Bruyne,0.09656106680631638,0.9119999694824219,0.44299999237060544,70,Right Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Jéremy Doku,2023,22100,2024-01-13,558205,Phil Foden,0.1081693097949028,0.8669999694824219,0.5520000076293945,17,Right Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Jéremy Doku,2023,22100,2024-01-13,558207,Phil Foden,0.06091483682394028,0.8109999847412109,0.529000015258789,18,Left Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Jéremy Doku,2023,22100,2024-01-13,558226,Rodri,0.03332234546542168,0.8869999694824219,0.7419999694824219,64,Right Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Kevin De Bruyne,2023,22100,2024-01-13,558230,,0.09696456789970398,0.8119999694824219,0.34900001525878904,69,Right Foot,Direct Freekick,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Kevin De Bruyne,2023,22100,2024-01-13,558234,Rodri,0.04277708753943443,0.8030000305175782,0.47200000762939454,73,Right Foot,Open Play,Goal
Premier League,2324,Newcastle United v Manchester City,Manchester City,Kyle Walker,2023,22100,2024-01-13,558208,Julián Álvarez,0.01790938898921013,0.7290000152587891,0.6559999847412109,19,Right Foot,From Corner,Missed Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Mateo Kovacic,2023,22100,2024-01-13,558220,Jéremy Doku,0.020915668457746506,0.7959999847412109,0.6840000152587891,50,Right Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Mateo Kovacic,2023,22100,2024-01-13,558229,Rodri,0.027711043134331703,0.7669999694824219,0.47099998474121096,67,Right Foot,Open Play,Saved Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Oscar Bobb,2023,22100,2024-01-13,558239,Kevin De Bruyne,0.9112597703933716,0.95,0.5259999847412109,90,Right Foot,Open Play,Goal
Premier League,2324,Newcastle United v Manchester City,Manchester City,Phil Foden,2023,22100,2024-01-13,558210,Jéremy Doku,0.13524416089057922,0.874000015258789,0.3970000076293945,28,Right Foot,Open Play,Missed Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Phil Foden,2023,22100,2024-01-13,558223,Julián Álvarez,0.04096448794007301,0.8080000305175781,0.5620000076293945,57,Left Foot,Open Play,Saved Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Phil Foden,2023,22100,2024-01-13,558224,Julián Álvarez,0.01772334612905979,0.8,0.24299999237060546,59,Left Foot,From Corner,Missed Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Phil Foden,2023,22100,2024-01-13,558233,,0.05636017397046089,0.9569999694824218,0.34400001525878904,70,Left Foot,Open Play,Missed Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Phil Foden,2023,22100,2024-01-13,558235,Mateo Kovacic,0.0284022968262434,0.7669999694824219,0.56,76,Left Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Phil Foden,2023,22100,2024-01-13,558237,,0.007808394730091095,0.5629999923706055,0.6959999847412109,79,Left Foot,Open Play,Saved Shot
Premier League,2324,Newcastle United v Manchester City,Manchester City,Rodri,2023,22100,2024-01-13,558238,Kevin De Bruyne,0.06571748107671738,0.8530000305175781,0.6320000076293946,83,Right Foot,Open Play,Saved Shot
Premier League,2324,Newcastle United v Manchester City,Newcastle United,Alexander Isak,2023,22100,2024-01-13,558203,Miguel Almirón,0.10201122611761093,0.895,0.4879999923706055,15,Right Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Newcastle United,Alexander Isak,2023,22100,2024-01-13,558213,Miguel Almirón,0.06015416979789734,0.9119999694824219,0.39099998474121095,31,Right Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Newcastle United,Alexander Isak,2023,22100,2024-01-13,558215,Bruno Guimarães,0.10711311548948288,0.8619999694824219,0.6129999923706054,34,Right Foot,Open Play,Goal
Premier League,2324,Newcastle United v Manchester City,Newcastle United,Alexander Isak,2023,22100,2024-01-13,558218,Lewis Miley,0.09972833842039108,0.8690000152587891,0.35400001525878905,40,Right Foot,Open Play,Saved Shot
Premier League,2324,Newcastle United v Manchester City,Newcastle United,Alexander Isak,2023,22100,2024-01-13,558227,Dan Burn,0.40459516644477844,0.8919999694824219,0.5170000076293946,66,Right Foot,Open Play,Saved Shot
Premier League,2324,Newcastle United v Manchester City,Newcastle United,Anthony Gordon,2023,22100,2024-01-13,558217,Dan Burn,0.0710669755935669,0.8690000152587891,0.6980000305175781,36,Right Foot,Open Play,Goal
Premier League,2324,Newcastle United v Manchester City,Newcastle United,Anthony Gordon,2023,22100,2024-01-13,558219,Kieran Trippier,0.10078409314155579,0.8880000305175781,0.5129999923706055,45,Right Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Newcastle United,Anthony Gordon,2023,22100,2024-01-13,558236,Bruno Guimarães,0.02383606880903244,0.785,0.6780000305175782,78,Right Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Newcastle United,Bruno Guimarães,2023,22100,2024-01-13,558202,Anthony Gordon,0.11067847162485123,0.9,0.6,5,Right Foot,Open Play,Missed Shot
Premier League,2324,Newcastle United v Manchester City,Newcastle United,Bruno Guimarães,2023,22100,2024-01-13,558228,Miguel Almirón,0.04386100545525551,0.7959999847412109,0.445,66,Left Foot,Open Play,Blocked Shot
Premier League,2324,Newcastle United v Manchester City,Newcastle United,Fabian Schär,2023,22100,2024-01-13,558222,Kieran Trippier,0.0345652773976326,0.905,0.4520000076293945,55,,Set Piece,Saved Shot
Premier League,2324,Newcastle United v Manchester City,Newcastle United,Miguel Almirón,2023,22100,2024-01-13,558240,,0.07798851281404495,0.9119999694824219,0.4329999923706055,91,Left Foot,Open Play,Missed Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Douglas Luiz,2023,22098,2024-01-14,558429,,0.017353450879454613,0.7369999694824219,0.3890000152587891,29,Right Foot,Open Play,Blocked Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Jhon Durán,2023,22098,2024-01-14,558439,,0.06123877689242363,0.9119999694824219,0.524000015258789,76,,Open Play,Missed Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Jhon Durán,2023,22098,2024-01-14,558440,,0.05104731395840645,0.904000015258789,0.5459999847412109,76,,Open Play,Saved Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Jhon Durán,2023,22098,2024-01-14,558445,Matthew Cash,0.44258418679237366,0.9640000152587891,0.43099998474121093,86,Left Foot,Open Play,Missed Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Jhon Durán,2023,22098,2024-01-14,558446,Álex Moreno,0.07033639401197433,0.8959999847412109,0.4620000076293945,93,,Open Play,Missed Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,John McGinn,2023,22098,2024-01-14,558436,Leon Bailey,0.033473093062639236,0.7809999847412109,0.539000015258789,59,Left Foot,Open Play,Missed Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,John McGinn,2023,22098,2024-01-14,558444,Matthew Cash,0.08329331129789352,0.855999984741211,0.44,84,Left Foot,Open Play,Blocked Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Leon Bailey,2023,22098,2024-01-14,558428,Douglas Luiz,0.09711948782205582,0.9009999847412109,0.3679999923706055,27,Right Foot,Open Play,Saved Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Matthew Cash,2023,22098,2024-01-14,558443,Ollie Watkins,0.10431215167045593,0.9069999694824219,0.47299999237060547,84,Right Foot,Open Play,Blocked Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Moussa Diaby,2023,22098,2024-01-14,558438,Boubacar Kamara,0.0561542883515358,0.8640000152587891,0.4379999923706055,61,Right Foot,From Corner,Saved Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Ollie Watkins,2023,22098,2024-01-14,558425,Moussa Diaby,0.06250836700201035,0.924000015258789,0.3170000076293945,12,Right Foot,Open Play,Saved Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Ollie Watkins,2023,22098,2024-01-14,558426,,0.04694800078868866,0.9469999694824218,0.42700000762939455,23,,From Corner,Missed Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Ollie Watkins,2023,22098,2024-01-14,558427,Douglas Luiz,0.06415986269712448,0.9309999847412109,0.3270000076293945,27,Right Foot,Open Play,Missed Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Ollie Watkins,2023,22098,2024-01-14,558432,Emiliano Martinez,0.018454523757100105,0.745,0.7130000305175781,44,Right Foot,Open Play,Blocked Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Ollie Watkins,2023,22098,2024-01-14,558435,Moussa Diaby,0.037117138504981995,0.8059999847412109,0.63,57,Right Foot,Open Play,Blocked Shot
Premier League,2324,Everton v Aston Villa,Aston Villa,Ollie Watkins,2023,22098,2024-01-14,558442,Álex Moreno,0.09739995002746582,0.9569999694824218,0.6029999923706054,84,Right Foot,Open Play,Missed Shot
Premier League,2324,Everton v Aston Villa,Everton,Abdoulaye Doucouré,2023,22098,2024-01-14,558441,Amadou Onana,0.060035329312086105,0.8680000305175781,0.375,79,Left Foot,Open Play,Blocked Shot
Premier League,2324,Everton v Aston Villa,Everton,Amadou Onana,2023,22098,2024-01-14,558447,,0.02136622555553913,0.7630000305175781,0.6229999923706054,96,Right Foot,Open Play,Missed Shot
Premier League,2324,Everton v Aston Villa,Everton,Arnaut Danjuma Groeneveld,2023,22098,2024-01-14,558422,Jack Harrison,0.0532146692276001,0.8809999847412109,0.6140000152587891,4,Right Foot,Open Play,Missed Shot
Premier League,2324,Everton v Aston Villa,Everton,Arnaut Danjuma Groeneveld,2023,22098,2024-01-14,558430,James Garner,0.06458161771297455,0.8730000305175781,0.6469999694824219,35,Right Foot,Open Play,Blocked Shot
Premier League,2324,Everton v Aston Villa,Everton,Arnaut Danjuma Groeneveld,2023,22098,2024-01-14,558437,,0.06448657065629959,0.86,0.5940000152587891,60,Right Foot,Open Play,Missed Shot
Premier League,2324,Everton v Aston Villa,Everton,Dominic Calvert-Lewin,2023,22098,2024-01-14,558433,Arnaut Danjuma Groeneveld,0.5283406972885132,0.8590000152587891,0.5070000076293946,44,Right Foot,Open Play,Saved Shot
Premier League,2324,Everton v Aston Villa,Everton,James Garner,2023,22098,2024-01-14,558424,,0.06936433166265488,0.7830000305175782,0.6559999847412109,9,Right Foot,Direct Freekick,Blocked Shot
Premier League,2324,Everton v Aston Villa,Everton,James Garner,2023,22098,2024-01-14,558434,Abdoulaye Doucouré,0.06901340186595917,0.8340000152587891,0.47400001525878904,44,Right Foot,Open Play,Saved Shot
Premier League,2324,Everton v Aston Villa,Everton,James Tarkowski,2023,22098,2024-01-14,558431,James Garner,0.07807525992393494,0.91,0.524000015258789,36,,From Corner,Missed Shot
Premier League,2324,Everton v Aston Villa,Everton,Vitalii Mykolenko,2023,22098,2024-01-14,558423,,0.02816510759294033,0.8180000305175781,0.6869999694824219,4,Left Foot,Open Play,Missed Shot
Premier League,2324,Manchester United v Tottenham,Manchester United,Bruno Fernandes,2023,22099,2024-01-14,558660,Alejandro Garnacho,0.02207867056131363,0.7959999847412109,0.34599998474121096,45,Right Foot,From Corner,Missed Shot
Premier League,2324,Manchester United v Tottenham,Manchester United,Bruno Fernandes,2023,22099,2024-01-14,558670,,0.06477167457342148,0.8859999847412109,0.799000015258789,85,Right Foot,Direct Freekick,Blocked Shot
Premier League,2324,Manchester United v Tottenham,Manchester United,Diogo Dalot,2023,22099,2024-01-14,558656,Bruno Fernandes,0.023092025890946388,0.9490000152587891,0.624000015258789,30,,From Corner,Blocked Shot
Premier League,2324,Manchester United v Tottenham,Manchester United,Marcus Rashford,2023,22099,2024-01-14,558648,Christian Eriksen,0.0364554226398468,0.870999984741211,0.6480000305175782,7,Right Foot,From Corner,Missed Shot
Premier League,2324,Manchester United v Tottenham,Manchester United,Marcus Rashford,2023,22099,2024-01-14,558657,Rasmus Højlund,0.09728687256574631,0.875999984741211,0.610999984741211,39,Right Foot,Open Play,Goal
Premier League,2324,Manchester United v Tottenham,Manchester United,Raphael Varane,2023,22099,2024-01-14,558659,Christian Eriksen,0.08329892158508301,0.965,0.585,45,,From Corner,Blocked Shot
Premier League,2324,Manchester United v Tottenham,Manchester United,Rasmus Højlund,2023,22099,2024-01-14,558647,,0.09052463620901108,0.8919999694824219,0.5970000076293945,2,Left Foot,Open Play,Goal
Premier League,2324,Manchester United v Tottenham,Manchester United,Scott McTominay,2023,22099,2024-01-14,558666,,0.05288054421544075,0.8,0.385,61,Right Foot,Open Play,Missed Shot
Premier League,2324,Manchester United v Tottenham,Manchester United,Scott McTominay,2023,22099,2024-01-14,558671,Alejandro Garnacho,0.4528437852859497,0.935,0.48400001525878905,94,,Open Play,Missed Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Brennan Johnson,2023,22099,2024-01-14,558655,Richarlison,0.049986351281404495,0.8730000305175781,0.3079999923706055,29,Right Foot,Open Play,Saved Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Brennan Johnson,2023,22099,2024-01-14,558669,Oliver Skipp,0.04051807150244713,0.84,0.32299999237060545,81,Left Foot,Open Play,Blocked Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Cristian Romero,2023,22099,2024-01-14,558661,Pedro Porro,0.4823014736175537,0.960999984741211,0.4879999923706055,46,,From Corner,Shot On Post
Premier League,2324,Manchester United v Tottenham,Tottenham,Oliver Skipp,2023,22099,2024-01-14,558667,,0.023528937250375748,0.805,0.3659999847412109,68,Right Foot,From Corner,Blocked Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Pedro Porro,2023,22099,2024-01-14,558649,Pierre-Emile Højbjerg,0.03059552051126957,0.7969999694824219,0.5270000076293946,8,Right Foot,Open Play,Saved Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Pierre-Emile Højbjerg,2023,22099,2024-01-14,558662,,0.020250041037797928,0.8169999694824219,0.514000015258789,47,Right Foot,From Corner,Missed Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Richarlison,2023,22099,2024-01-14,558652,Pedro Porro,0.08758851140737534,0.9619999694824218,0.53,18,,From Corner,Goal
Premier League,2324,Manchester United v Tottenham,Tottenham,Richarlison,2023,22099,2024-01-14,558664,Oliver Skipp,0.06142055243253708,0.8690000152587891,0.6630000305175782,51,Right Foot,Open Play,Saved Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Rodrigo Bentancur,2023,22099,2024-01-14,558651,Pedro Porro,0.07095345854759216,0.9480000305175781,0.4109999847412109,10,,From Corner,Blocked Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Rodrigo Bentancur,2023,22099,2024-01-14,558663,Timo Werner,0.12027949094772339,0.95,0.5929999923706055,45,Left Foot,Open Play,Goal
Premier League,2324,Manchester United v Tottenham,Tottenham,Rodrigo Bentancur,2023,22099,2024-01-14,558668,,0.09394491463899612,0.9480000305175781,0.47900001525878905,69,,From Corner,Missed Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Timo Werner,2023,22099,2024-01-14,558650,Brennan Johnson,0.055026691406965256,0.93,0.6070000076293945,10,,Open Play,Blocked Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Timo Werner,2023,22099,2024-01-14,558653,Iyenoma Destiny Udogie,0.0216998104006052,0.759000015258789,0.66,21,Right Foot,Open Play,Missed Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Timo Werner,2023,22099,2024-01-14,558654,Pedro Porro,0.04653220623731613,0.8490000152587891,0.6809999847412109,23,Right Foot,Open Play,Blocked Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Timo Werner,2023,22099,2024-01-14,558658,Oliver Skipp,0.05339513346552849,0.875,0.654000015258789,44,Left Foot,Open Play,Missed Shot
Premier League,2324,Manchester United v Tottenham,Tottenham,Timo Werner,2023,22099,2024-01-14,558665,Pedro Porro,0.05422298610210419,0.895,0.5679999923706055,57,Right Foot,From Corner,Missed Shot
Premier League,2324,Arsenal v Crystal Palace,Arsenal,Ben White,2023,22103,2024-01-20,558847,,0.03548112511634827,0.8190000152587891,0.47900001525878905,57,Left Foot,Open Play,Blocked Shot
Premier League,2324,Arsenal v Crystal Palace,Arsenal,Bukayo Saka,2023,22103,2024-01-20,558846,Oleksandr Zinchenko,0.02841109409928322,0.81,0.485,57,Left Foot,From Corner,Blocked Shot
Premier League,2324,Arsenal v Crystal Palace,Arsenal,Bukayo Saka,2023,22103,2024-01-20,558853,Martin Odegaard,0.022989265620708466,0.7680000305175781,0.3990000152587891,74,Left Foot,Open Play,Missed Shot
Premier League,2324,Arsenal v Crystal Palace,Arsenal,Declan Rice,2023,22103,2024-01-20,558841,Bukayo Saka,0.02187393419444561,0.7719999694824219,0.34700000762939454,46,Right Foot,Open Play,Saved Shot
Premier League,2324,Arsenal v Crystal Palace,Arsenal,Gabriel,2023,22103,2024-01-20,558828,Declan Rice,0.291928768157959,0.9519999694824218,0.4620000076293945,10,,From Corner,Goal
Premier League,2324,Arsenal v Crystal Palace,Arsenal,Gabriel,2023,22103,2024-01-20,558829,Bukayo Saka,0.08340860903263092,0.9369999694824219,0.4259999847412109,21,,From Corner,Missed Shot
Premier League,2324,Arsenal v Crystal Palace,Arsenal,Gabriel,2023,22103,2024-01-20,558834,Bukayo Saka,0.539214015007019,0.975999984741211,0.5379999923706055,36,,From Corner,Missed Shot
