League,season_id,Team,Player,Season,position,Matches,Minutes,Goals,xG,Non-Penalty Goals,Non-Penalty xG,Assists,xA,Shots,Key Passes,Yellow Cards,Red Cards,xg_chain,xg_buildup
Premier League,2526,Brentford,Dango Ouattara,2025,M S,9,566,2,3.370639532804489,2,3.370639532804489,0,1.1373911201953888,17,4,1,0,4.784452259540558,1.1003642119467258
Premier League,2526,Brentford,Ethan Pinnock,2025,D,2,163,0,0.0,0,0.0,0,0.0,0,0,1,0,0.10905151441693306,0.10905151441693306
Premier League,2526,Brentford,Fabio Carvalho,2025,M S,6,97,1,0.6895682029426098,1,0.6895682029426098,0,0.0,2,0,0,0,0.6895682029426098,0.0
Premier League,2526,Brentford,Frank Onyeka,2025,S,6,68,0,0.0,0,0.0,1,0.3706037104129791,0,1,0,0,0.3706037104129791,0.3706037104129791
Premier League,2526,Brentford,Jordan Henderson,2025,M S,10,764,0,0.06491370871663094,0,0.06491370871663094,2,1.3210615329444408,3,6,3,0,3.1412164606153965,2.1602880526334047
Premier League,2526,Brentford,Keane Lewis-Potter,2025,D M S,9,442,0,0.10487130284309387,0,0.10487130284309387,1,0.7483209520578384,3,5,1,0,0.9750548750162125,0.20877079665660858
Premier League,2526,Brentford,Kevin Schade,2025,F M S,10,841,2,2.715699126943946,2,1.9545302893966436,1,1.4371397346258163,15,11,4,0,4.135286618024111,0.9731279648840427
Premier League,2526,Brentford,Kristoffer Ajer,2025,D S,7,378,0,0.7802900746464729,0,0.7802900746464729,1,0.6487218737602234,7,1,0,0,1.9407345559448004,0.5986307617276907
Premier League,2526,Brentford,Mathias Jensen,2025,M S,8,199,2,0.2504306882619858,2,0.2504306882619858,0,0.18495506420731544,3,3,0,0,1.0349795520305634,0.612783782184124
Premier League,2526,Brentford,Michael Kayode,2025,D,10,872,0,0.09237518720328808,0,0.09237518720328808,0,1.500645287334919,2,13,0,0,3.406032346189022,2.5994126051664352
Premier League,2526,Brentford,Mikkel Damsgaard,2025,M,8,662,1,0.7544432375580072,1,0.7544432375580072,1,1.4705250710248947,8,10,0,0,2.719644870609045,1.517855565994978
Premier League,2526,Brentford,Nathan Collins,2025,D,10,900,0,0.5413775593042374,0,0.5413775593042374,0,0.08716833591461182,5,1,4,0,1.3206930439919233,1.1826943662017584
Premier League,2526,Brentford,Reiss Nelson,2025,S,1,14,0,0.050453945994377136,0,0.050453945994377136,0,0.0,1,0,0,0,0.050453945994377136,0.0
Premier League,2526,Brentford,Rico Henry,2025,D S,7,155,0,0.10969795286655426,0,0.10969795286655426,0,0.07513508200645447,2,1,1,0,0.13815180957317352,0.06301672756671906
Premier League,2526,Brentford,Sepp van den Berg,2025,D,10,900,0,1.3572007566690445,0,1.3572007566690445,0,0.07653624564409256,5,1,0,0,1.5716472454369068,1.2825109455734491
Premier League,2526,Brentford,Thiago,2025,F,10,843,6,6.031880557537079,4,4.509542889893055,0,0.7825009971857071,22,5,3,0,5.971226066350937,1.2710409872233868
Premier League,2526,Brentford,Vitaly Janelt,2025,S,6,119,0,0.12715812027454376,0,0.12715812027454376,0,0.07863311283290386,2,2,0,0,0.25392093509435654,0.07473620027303696
Premier League,2526,Brentford,Yehor Yarmolyuk,2025,M,10,799,0,0.17246343661099672,0,0.17246343661099672,1,0.42401326075196266,5,7,1,0,2.5891603166237473,2.1835171282291412
Premier League,2526,Brighton,Bart Verbruggen,2025,GK,10,900,0,0.0,0,0.0,0,0.07646425813436508,0,1,0,0,1.5069026369601488,1.5069026369601488
Premier League,2526,Brighton,Brajan Gruda,2025,M S,7,211,1,1.49709627404809,1,1.49709627404809,1,0.7015039464458823,9,4,0,0,3.153771422803402,0.9551711678504944
Premier League,2526,Brighton,Carlos Baleba,2025,M S,10,595,0,0.130342498421669,0,0.130342498421669,0,0.055218273773789406,8,2,3,0,0.811426492407918,0.7157192416489124
Premier League,2526,Brighton,Charalampos Kostoulas,2025,S,3,12,1,0.36812666058540344,1,0.36812666058540344,0,0.0,2,0,0,0,0.09042076766490936,0.0
Premier League,2526,Brighton,Danny Welbeck,2025,F S,10,633,6,4.2200832813978195,6,3.4589143842458725,0,0.2738901451230049,14,8,2,0,4.745464075356722,1.1842534095048904
Premier League,2526,Brighton,Diego Coppola,2025,S,3,13,0,0.0,0,0.0,0,0.0,0,0,0,0,0.16225166618824005,0.16225166618824005
Premier League,2526,Brighton,Diego Gómez,2025,M S,9,460,2,1.5777663998305798,2,1.5777663998305798,0,0.8095692619681358,10,5,2,0,3.1448676958680153,0.9420996187254786
Premier League,2526,Brighton,Ferdi Kadioglu,2025,D M S,9,646,0,0.22400487959384918,0,0.22400487959384918,0,0.3281368613243103,4,2,3,0,1.548419527709484,1.1411204263567924
Premier League,2526,Brighton,Georginio Rutter,2025,F M S,9,619,0,0.3871175069361925,0,0.3871175069361925,2,1.7366446554660797,9,8,1,0,3.8166510611772537,1.95478799007833
Premier League,2526,Brighton,Jack Hinshelwood,2025,M S,3,110,0,0.0,0,0.0,0,0.0,0,0,0,0,0.02659415453672409,0.02659415453672409
Premier League,2526,Brighton,James Milner,2025,M S,7,175,1,0.7611688375473022,0,0.0,1,0.4633796475827694,1,4,1,0,0.5852794460952282,0.5852794460952282
Premier League,2526,Brighton,Jan Paul van Hecke,2025,D,10,900,1,0.8428864944726229,1,0.8428864944726229,0,0.07836426794528961,5,2,2,0,3.5340730398893356,3.2998237758874893
Premier League,2526,Brighton,Joe Knight,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Brighton,Joël Veltman,2025,D,4,327,0,0.0,0,0.0,0,0.05745750293135643,0,1,2,0,0.528975136578083,0.4715176299214363
Premier League,2526,Brighton,Kaoru Mitoma,2025,M,6,513,1,0.6436578035354614,1,0.6436578035354614,1,0.7486550211906433,6,7,1,0,1.7071651965379715,0.39131664857268333
Premier League,2526,Brighton,Lewis Dunk,2025,D,10,900,0,0.3525837045162916,0,0.3525837045162916,0,0.030177410691976547,8,1,3,0,2.8070716988295317,2.8070716988295317
Premier League,2526,Brighton,Mats Wieffer,2025,D S,8,552,0,0.12100645154714584,0,0.12100645154714584,2,1.2115262597799301,4,7,3,0,2.2688048109412193,2.152894876897335
Premier League,2526,Brighton,Matt O'Riley,2025,M,2,179,1,1.139720857143402,0,0.37855201959609985,0,0.14959949534386396,4,4,0,0,0.5305772870779037,0.11395914107561111
Premier League,2526,Brighton,Maxim De Cuyper,2025,D S,8,408,1,0.5828185528516769,1,0.5828185528516769,0,0.3023470714688301,4,5,1,0,1.3535445109009743,1.256657250225544
Premier League,2526,Brighton,Nehemiah Oriola,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Brighton,Stefanos Tzimas,2025,S,6,62,0,0.27069303020834923,0,0.27069303020834923,1,0.3843204230070114,3,6,0,0,0.4531123712658882,0.009937935508787632
Premier League,2526,Brighton,Tom Watson,2025,S,2,38,0,0.024704832583665848,0,0.024704832583665848,0,0.0,1,0,0,0,0.024704832583665848,0.0
Premier League,2526,Brighton,Yankuba Minteh,2025,M,10,868,1,2.0834112614393234,1,2.0834112614393234,3,2.3624538760632277,15,16,0,0,6.988068170845509,4.062479309737682
Premier League,2526,Brighton,Yasin Ayari,2025,M S,10,782,1,0.8674124777317047,1,0.8674124777317047,0,0.3074404411017895,19,8,0,0,2.328212708234787,1.5176623538136482
Premier League,2526,Burnley,Armando Broja,2025,S,4,48,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Burnley,Ashley Barnes,2025,S,1,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Burnley,Axel Tuanzebe,2025,D,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,0.70909184217453,0.70909184217453
Premier League,2526,Burnley,Bashir Humphreys,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Burnley,Chimuanya Ugochukwu,2025,M S,9,534,2,1.178139865398407,2,1.178139865398407,0,0.07150717824697495,6,1,0,1,1.8995166905224323,1.1775889955461025
Premier League,2526,Burnley,Florentino Luís,2025,M S,7,564,0,0.643765889108181,0,0.643765889108181,1,0.15061635710299015,3,5,1,0,0.9917985983192921,0.8171673910692334
Premier League,2526,Burnley,Hannibal Mejbri,2025,M S,9,276,0,0.16881035827100277,0,0.16881035827100277,1,0.7295660674571991,3,3,1,0,1.0756922289729118,0.600456103682518
Premier League,2526,Burnley,Hjalmar Ekdal,2025,D S,7,541,0,0.46021861117333174,0,0.46021861117333174,0,0.12951614521443844,3,2,0,0,0.49263355135917664,0.3806416131556034
Premier League,2526,Burnley,Jacob Bruun Larsen,2025,M S,8,401,0,0.18747013062238693,0,0.18747013062238693,1,0.5822235345840454,4,2,0,0,1.8349633738398552,1.1812326535582542
Premier League,2526,Burnley,Jaidon Anthony,2025,M,10,828,4,2.3332930095493793,4,2.3332930095493793,1,0.3474990166723728,13,8,3,0,3.694704070687294,1.2761834859848022
Premier League,2526,Burnley,Joe Worrall,2025,S,4,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Burnley,Josh Cullen,2025,M,10,863,1,0.12402439303696156,1,0.12402439303696156,1,0.7540347389876842,4,8,1,0,3.314408930018544,2.5975482016801834
Premier League,2526,Burnley,Josh Laurent,2025,D M S,10,548,0,0.13382394891232252,0,0.13382394891232252,0,0.12265605479478836,5,1,1,0,0.409012071788311,0.19286167062819004
Premier League,2526,Burnley,Kyle Walker,2025,D,10,900,0,0.0805505272001028,0,0.0805505272001028,1,0.4297392666339874,3,1,2,0,2.668924003839493,2.634258732199669
Premier League,2526,Burnley,Loum Tchaouna,2025,M S,9,367,1,0.33420821093022823,1,0.33420821093022823,0,0.14699222147464752,6,1,1,0,1.0698163490742445,0.635299775749445
Premier League,2526,Burnley,Lyle Foster,2025,F S,8,594,2,1.3705432750284672,2,1.3705432750284672,1,0.6672525368630886,8,6,2,0,2.242615096271038,0.4273011013865471
Premier League,2526,Burnley,Marcus Edwards,2025,S,2,9,0,0.05944499373435974,0,0.05944499373435974,0,0.0,1,0,0,0,0.0,0.0
Premier League,2526,Burnley,Martin Dubravka,2025,GK,10,900,0,0.0,0,0.0,0,0.0,0,0,0,0,0.233524888753891,0.233524888753891
Premier League,2526,Burnley,Maxime Estève,2025,D,10,897,0,0.1381386984139681,0,0.1381386984139681,0,0.6199607588350773,4,2,0,0,0.3821956664323807,0.36328139156103134
Premier League,2526,Burnley,Oliver Sonne,2025,D S,3,93,0,0.016889376565814018,0,0.016889376565814018,0,0.02691812254488468,1,1,0,0,0.1495741754770279,0.12265605479478836
Premier League,2526,Burnley,Quilindschy Hartman,2025,D,10,900,0,0.07686088513582945,0,0.07686088513582945,4,1.3680050736293197,4,10,1,0,1.5541626922786236,1.3026166707277298
Premier League,2526,Burnley,Zian Flemming,2025,F S,7,270,2,0.8845815435051918,2,0.8845815435051918,0,0.2714919000864029,6,2,1,0,1.1144458577036858,0.032663311809301376
Premier League,2526,Chelsea,Alejandro Garnacho,2025,M S,5,268,1,0.7127541564404964,1,0.7127541564404964,0,0.5423990413546562,6,3,0,0,1.4022223241627216,0.6134105436503887
Premier League,2526,Chelsea,Andrey Santos,2025,M S,7,206,0,0.898050345480442,0,0.898050345480442,0,0.1343465819954872,5,3,2,0,1.1585273668169975,0.1742713302373886
Premier League,2526,Chelsea,Benoit Badiashile Mukinayi,2025,D S,2,66,0,0.0,0,0.0,0,0.0,0,0,1,0,0.03168066218495369,0.03168066218495369
Premier League,2526,Chelsea,Cole Palmer,2025,M S,3,143,1,0.5224495083093643,1,0.5224495083093643,0,0.015278443694114685,9,1,0,0,0.6714966893196106,0.25048750825226307
Premier League,2526,Chelsea,Enzo Fernández,2025,M,9,802,3,4.716313771903515,2,3.9551449343562126,1,2.0346964448690414,17,15,2,0,7.847383365035057,4.550182119011879
Premier League,2526,Chelsea,Estêvão,2025,F M S,9,319,1,1.9587313830852509,1,1.9587313830852509,1,1.2098083160817623,11,5,2,0,4.909597158432007,2.599690690636635
Premier League,2526,Chelsea,Facundo Buonanotte,2025,M,1,47,0,0.0,0,0.0,0,0.1689806431531906,0,2,0,0,0.1689806431531906,0.1689806431531906
Premier League,2526,Chelsea,Filip Jorgensen,2025,S,1,85,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Chelsea,Jamie Bynoe-Gittens,2025,M S,8,217,0,0.6133146677166224,0,0.6133146677166224,0,0.21250656247138977,6,5,0,0,1.8465675041079521,1.130567530170083
Premier League,2526,Chelsea,Jorrel Hato,2025,D S,4,163,0,0.0,0,0.0,0,0.0,0,0,2,0,1.1571339331567287,1.1571339331567287
Premier League,2526,Chelsea,Josh Acheampong,2025,D S,5,355,1,0.6539264097809792,1,0.6539264097809792,0,0.0,3,0,0,0,1.2097871787846088,1.2097871787846088
Premier League,2526,Chelsea,João Pedro,2025,F M,10,860,3,3.351896919310093,3,3.351896919310093,3,2.5500075798481703,16,12,0,0,4.800742458552122,0.8679701667279005
Premier League,2526,Chelsea,Liam Delap,2025,F S,3,95,0,0.23423967137932777,0,0.23423967137932777,0,0.0,3,0,0,0,1.8049246519804,1.5706849694252014
Premier League,2526,Chelsea,Malo Gusto,2025,D M S,8,474,0,0.057705553248524666,0,0.057705553248524666,1,0.9486548863351345,3,6,0,1,4.80961486697197,4.202191077172756
Premier League,2526,Chelsea,Marc Cucurella,2025,D S,10,822,0,0.2846787255257368,0,0.2846787255257368,2,1.9767956752330065,7,14,2,0,4.017999105155468,3.4229882284998894
Premier League,2526,Chelsea,Marc Guiu,2025,F S,5,143,0,0.9547708854079247,0,0.9547708854079247,0,0.0,7,0,0,0,0.8448273167014122,0.0
Premier League,2526,Chelsea,Moisés Caicedo,2025,M S,10,853,3,0.8330750595778227,3,0.8330750595778227,1,0.683237487450242,10,5,1,0,5.172351503744721,4.402537668123841
Premier League,2526,Chelsea,Pedro Neto,2025,F M,10,781,2,1.1632022932171822,2,1.1632022932171822,2,1.7883186433464289,14,15,0,0,4.090191103518009,2.0411098208278418
Premier League,2526,Chelsea,Reece James,2025,D M S,10,681,1,0.7137596812099218,1,0.7137596812099218,2,2.2439171001315117,9,13,2,0,4.23012937232852,2.8086490891873837
Premier League,2526,Chelsea,Robert Sánchez,2025,GK,10,814,0,0.0,0,0.0,0,0.19104263186454773,0,2,2,1,4.199294054880738,4.008251408115029
Premier League,2526,Chelsea,Romeo Lavia,2025,M S,4,96,0,0.0,0,0.0,0,0.0,0,0,0,0,1.4775371849536896,1.4775371849536896
Premier League,2526,Chelsea,Tosin Adarabioyo,2025,D S,7,374,0,0.03566968813538551,0,0.03566968813538551,0,0.0,1,0,1,0,1.7039565071463585,1.7039565071463585
Premier League,2526,Chelsea,Trevoh Chalobah,2025,D,9,760,2,1.186815494671464,2,1.186815494671464,0,0.12196670472621918,9,2,2,1,3.061653845012188,2.945250265300274
Premier League,2526,Chelsea,Tyrique George,2025,S,4,138,0,0.5434353575110435,0,0.5434353575110435,0,0.0,3,0,2,0,0.2622702568769455,0.17554336227476597
Premier League,2526,Chelsea,Wesley Fofana,2025,D S,4,226,0,0.0,0,0.0,0,0.0,0,0,0,0,0.668259009718895,0.668259009718895
Premier League,2526,Crystal Palace,Adam Wharton,2025,M,8,652,0,0.1374069033190608,0,0.1374069033190608,0,2.2419900875538588,5,14,1,0,2.9235844761133194,2.028981402516365
Premier League,2526,Crystal Palace,Borna Sosa,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Crystal Palace,Chris Richards,2025,D,10,900,0,0.18632581643760204,0,0.18632581643760204,0,0.24868161976337433,4,3,0,0,1.5557928448542953,1.4178873440250754
Premier League,2526,Crystal Palace,Christantus Uche,2025,S,3,4,0,0.06011005491018295,0,0.06011005491018295,0,0.0,1,0,0,0,0.0,0.0
Premier League,2526,Crystal Palace,Daichi Kamada,2025,M,8,688,0,0.309333149343729,0,0.309333149343729,0,0.5366126503795385,7,6,0,0,2.67327284719795,2.014075723476708
Premier League,2526,Crystal Palace,Daniel Muñoz,2025,D,10,900,1,0.958005528897047,1,0.958005528897047,2,2.2628692388534546,11,6,3,0,4.3704709289595485,1.200252522714436
Premier League,2526,Crystal Palace,Dean Henderson,2025,GK,10,900,0,0.0,0,0.0,0,0.015475641936063766,0,1,1,0,1.102002952247858,1.102002952247858
Premier League,2526,Crystal Palace,Eddie Nketiah,2025,S,5,90,1,0.9629506766796112,1,0.9629506766796112,0,0.8395494157448411,5,4,1,0,1.8310335213318467,0.11832206789404154
Premier League,2526,Crystal Palace,Ismaila Sarr,2025,F M,8,715,3,4.016557104885578,3,4.016557104885578,1,0.9541837368160486,12,6,1,0,5.078825354576111,1.3805643022060394
Premier League,2526,Crystal Palace,Jaydee Canvot,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Crystal Palace,Jean-Philippe Mateta,2025,F,10,879,6,8.429950587451458,4,6.907612793147564,0,0.3203686773777008,31,1,2,0,7.202770683914423,0.8196825683116913
Premier League,2526,Crystal Palace,Jefferson Lerma,2025,M S,9,254,0,0.48392507433891296,0,0.48392507433891296,1,0.11362139880657196,7,2,1,0,1.291187004186213,0.9376101791858673
Premier League,2526,Crystal Palace,Justin Devenny,2025,F S,8,143,0,0.2894168198108673,0,0.2894168198108673,0,0.11360841244459152,5,2,0,0,0.6487324982881546,0.2991451546549797
Premier League,2526,Crystal Palace,Marc Guehi,2025,D,10,900,1,1.1274596061557531,1,1.1274596061557531,1,1.2390778311528265,8,7,0,0,3.8053358709439635,2.38082308229059
Premier League,2526,Crystal Palace,Maxence Lacroix,2025,D,10,900,0,1.059196611866355,0,1.059196611866355,1,0.6158778071403503,5,2,1,0,3.37979094684124,2.7529947785660625
Premier League,2526,Crystal Palace,Nathaniel Clyne,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Crystal Palace,Odsonne Edouard,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Crystal Palace,Romain Esse,2025,S,1,23,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Crystal Palace,Tyrick Mitchell,2025,D,10,900,1,0.5398246496915817,1,0.5398246496915817,0,0.5787389799952507,5,9,2,0,2.9522268576547503,2.154602493159473
Premier League,2526,Crystal Palace,Will Hughes,2025,M S,8,438,0,0.14744075760245323,0,0.14744075760245323,0,0.39992909505963326,3,7,3,0,2.918819736689329,2.6671839356422424
Premier League,2526,Crystal Palace,Yeremi Pino,2025,M S,8,530,0,1.5075270887464285,0,1.5075270887464285,0,1.5361517695710063,10,7,2,0,3.704012739472091,0.7899286821484566
Premier League,2526,Everton,Beto,2025,F S,9,581,1,3.50983152538538,1,3.50983152538538,0,0.5271521005779505,13,3,1,0,4.682665124535561,0.7151467204093933
Premier League,2526,Everton,Carlos Alcaraz,2025,M S,7,230,0,0.15932350140064955,0,0.15932350140064955,0,0.03918924927711487,4,1,1,0,0.6782333804294467,0.559899146668613
Premier League,2526,Everton,Dwight McNeil,2025,S,2,19,0,0.2338213175535202,0,0.2338213175535202,0,0.13025180995464325,2,1,0,0,0.36407312750816345,0.0
Premier League,2526,Everton,Harrison Armstrong,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Everton,Idrissa Gueye,2025,M,9,781,1,0.7908102385699749,1,0.7908102385699749,0,0.13177984207868576,11,2,0,0,3.1335164410993457,2.6414646161720157
Premier League,2526,Everton,Iliman Ndiaye,2025,M,9,774,3,2.312813725322485,2,1.5516448877751827,1,2.082287423312664,9,13,2,0,5.158754445612431,1.7865637810900807
Premier League,2526,Everton,Jack Grealish,2025,M S,8,649,1,1.8252371735870838,1,1.8252371735870838,4,2.7231927886605263,11,20,2,0,5.605725288391113,1.8108792006969452
Premier League,2526,Everton,Jake O'Brien,2025,D,9,794,0,0.30546626821160316,0,0.30546626821160316,0,0.11351531650871038,5,3,0,0,2.0457466579973698,1.8860613740980625
Premier League,2526,Everton,James Garner,2025,D M,9,810,1,0.6233273223042488,1,0.6233273223042488,1,0.7703575752675533,15,10,4,0,2.5880951955914497,2.056972992606461
Premier League,2526,Everton,James Tarkowski,2025,D,9,810,0,0.35699406266212463,0,0.35699406266212463,0,0.4657561630010605,1,5,1,0,1.3021859852597117,1.1196332545951009
Premier League,2526,Everton,Jordan Pickford,2025,GK,9,810,0,0.0,0,0.0,0,0.0,0,0,0,0,0.11065132729709148,0.11065132729709148
Premier League,2526,Everton,Kiernan Dewsbury-Hall,2025,M,8,718,1,0.5602471567690372,1,0.5602471567690372,1,2.0506046935915947,8,14,5,0,2.937860459089279,2.1798910051584244
Premier League,2526,Everton,Merlin Röhl,2025,S,3,56,0,0.1294072587043047,0,0.1294072587043047,0,0.08966526389122009,3,1,0,0,0.2175203412771225,0.0912901908159256
Premier League,2526,Everton,Michael Keane,2025,D,9,786,1,1.1499866992235184,1,1.1499866992235184,0,0.097673699259758,8,1,0,0,1.5799151612445712,0.8989523826166987
Premier League,2526,Everton,Seamus Coleman,2025,S,2,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Everton,Thierno Barry,2025,F S,9,233,0,0.7036377470940351,0,0.7036377470940351,0,0.013946576043963432,5,1,0,0,1.2352837901562452,1.0722395069897175
Premier League,2526,Everton,Tim Iroegbunam,2025,M S,6,265,0,0.11947858985513449,0,0.11947858985513449,0,0.0,3,0,3,0,0.2476622462272644,0.13867663592100143
Premier League,2526,Everton,Tyler Dibling,2025,M S,4,59,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0
Premier League,2526,Everton,Vitalii Mykolenko,2025,D,6,537,0,0.027497820556163788,0,0.027497820556163788,0,0.12252799049019814,2,2,1,0,1.7413834361359477,1.7274368600919843
Premier League,2526,Fulham,Adama Traoré,2025,M S,8,215,0,0.2065822258591652,0,0.2065822258591652,0,0.41468898579478264,4,3,0,0,1.0869297422468662,0.5027102306485176
Premier League,2526,Fulham,Alex Iwobi,2025,M,10,841,1,0.8074403079226613,1,0.8074403079226613,2,1.7258498072624207,13,18,2,0,3.2716916743665934,1.5432759150862694
Premier League,2526,Fulham,Antonee Robinson,2025,S,3,41,0,0.0,0,0.0,0,0.07385880500078201,0,1,0,0,0.6864679530262947,0.6864679530262947
Premier League,2526,Fulham,Bernd Leno,2025,GK,10,900,0,0.0,0,0.0,0,0.0,0,0,1,0,1.346870992332697,1.346870992332697
Premier League,2526,Fulham,Calvin Bassey,2025,D S,10,812,0,0.0741005502641201,0,0.0741005502641201,0,0.023829974234104156,2,1,2,0,2.33119810372591,2.314147837460041
Premier League,2526,Fulham,Emile Smith-Rowe,2025,M S,10,175,1,0.831384526565671,1,0.831384526565671,0,0.18078146129846573,5,3,0,0,1.581049463711679,0.6316490722820163
Premier League,2526,Fulham,Harry Wilson,2025,M S,9,615,2,1.2478695400059223,2,1.2478695400059223,0,0.48768405616283417,18,8,1,0,1.8282536193728447,0.4818787034600973
Premier League,2526,Fulham,Issa Diop,2025,D S,3,229,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6382313817739487,0.6382313817739487
Premier League,2526,Fulham,Joachim Andersen,2025,D,9,761,0,0.3366329297423363,0,0.3366329297423363,0,0.2841188907623291,4,2,0,0,2.534585654735565,2.3971380218863487
Premier League,2526,Fulham,Jonah Kusi-Asare,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Fulham,Jorge Cuenca,2025,D S,3,174,0,0.0,0,0.0,0,0.0,0,0,0,0,0.22743036597967148,0.22743036597967148
Premier League,2526,Fulham,Joshua King,2025,F M S,10,663,0,1.1342998668551445,0,1.1342998668551445,0,0.24518127087503672,12,4,2,0,2.231694132089615,1.064079873263836
Premier League,2526,Fulham,Kenny Tete,2025,D,7,630,0,0.2257436290383339,0,0.2257436290383339,0,0.14639059267938137,4,3,1,0,1.1937481127679348,0.9101919457316399
Premier League,2526,Fulham,Kevin,2025,M S,7,209,0,0.06329891830682755,0,0.06329891830682755,0,0.24400006979703903,2,4,1,0,1.5707864537835121,1.3213475942611694
Premier League,2526,Fulham,Raúl Jiménez,2025,F S,9,383,1,1.5065513253211975,1,1.5065513253211975,1,0.4904111921787262,12,3,0,0,2.1086332574486732,0.27968066558241844
Premier League,2526,Fulham,Rodrigo Muniz,2025,F S,6,347,1,1.7752032801508904,1,1.7752032801508904,1,0.5352762266993523,9,4,1,0,2.067766360938549,1.0010120272636414
Premier League,2526,Fulham,Ryan Sessegnon,2025,D,9,769,2,0.7265384215861559,2,0.7265384215861559,0,1.2123570516705513,4,5,0,0,3.0264723002910614,1.9948619790375233
Premier League,2526,Fulham,Samuel Chukwueze,2025,S,3,29,0,0.7482568770647049,0,0.7482568770647049,1,0.3843463659286499,4,2,0,0,1.3110604286193848,0.5308049125596881
Premier League,2526,Fulham,Sander Berge,2025,M,10,871,0,0.23731718212366104,0,0.23731718212366104,0,0.6081862654536963,3,6,2,0,2.323710761964321,1.6343089416623116
Premier League,2526,Fulham,Sasa Lukic,2025,M,8,638,1,1.7193342745304108,1,1.7193342745304108,1,0.983442697674036,7,13,4,0,2.731437027454376,0.7413006536662579
Premier League,2526,Fulham,Timothy Castagne,2025,D M S,7,410,0,0.31681764125823975,0,0.31681764125823975,0,0.15272710751742125,4,3,0,0,1.3145303865894675,1.0073604620993137
Premier League,2526,Fulham,Tom Cairney,2025,M S,7,195,0,0.2845381647348404,0,0.2845381647348404,0,0.12604107335209846,6,2,1,0,1.0173526927828789,0.7450305260717869
Premier League,2526,Leeds,Anton Stach,2025,M S,9,714,1,0.9634691812098026,1,0.9634691812098026,1,1.2261624485254288,15,13,1,0,2.4681524857878685,0.8708247765898705
Premier League,2526,Leeds,Ao Tanaka,2025,M S,8,330,0,0.18804559856653214,0,0.18804559856653214,0,0.15304486081004143,3,4,0,0,1.148906972259283,0.8421777747571468
Premier League,2526,Leeds,Brenden Aaronson,2025,F M S,10,644,1,2.546367719769478,1,2.546367719769478,0,1.3437009789049625,12,10,1,0,4.607830084860325,0.9960210435092449
Premier League,2526,Leeds,Daniel James,2025,F S,7,275,0,0.45565418899059296,0,0.45565418899059296,0,0.34756260365247726,5,5,0,0,0.8531990721821785,0.06474091112613678
Premier League,2526,Leeds,Dominic Calvert-Lewin,2025,F S,8,601,1,1.4683110918849707,1,1.4683110918849707,0,0.7184300236403942,15,8,0,0,2.6022208500653505,0.5369904637336731
Premier League,2526,Leeds,Ethan Ampadu,2025,M,8,700,0,0.18084257375448942,0,0.18084257375448942,0,0.05965100508183241,4,2,3,0,2.1964635141193867,2.004704475402832
Premier League,2526,Leeds,Gabriel Gudmundsson,2025,D,10,840,0,0.11876989156007767,0,0.11876989156007767,0,1.3513743337243795,3,10,1,0,2.2063068468123674,1.0112751498818398
Premier League,2526,Leeds,Ilia Gruev,2025,M S,5,198,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1876790001988411,0.1876790001988411
Premier League,2526,Leeds,Jack Harrison,2025,F S,9,227,0,0.43386831134557724,0,0.43386831134557724,0,0.3380284607410431,6,1,0,0,1.0075279688462615,0.270208983682096
Premier League,2526,Leeds,Jaka Bijol,2025,D,2,180,0,0.0,0,0.0,0,0.12537430226802826,0,1,0,0,0.7753614187240601,0.6499871015548706
Premier League,2526,Leeds,James Justin,2025,S,5,70,0,0.0,0,0.0,0,0.0,0,0,1,0,0.137452632188797,0.137452632188797
