match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition.competition_id,competition.country_name,competition.competition_name,season.season_id,season.season_name,home_team.home_team_id,home_team.home_team_name,home_team.home_team_gender,home_team.home_team_group,home_team.country.id,home_team.country.name,home_team.managers,away_team.away_team_id,away_team.away_team_name,away_team.away_team_gender,away_team.away_team_group,away_team.country.id,away_team.country.name,away_team.managers,metadata.data_version,metadata.shot_fidelity_version,metadata.xy_fidelity_version,competition_stage.id,competition_stage.name,stadium.id,stadium.name,stadium.country.id,stadium.country.name,referee.id,referee.name,referee.country.id,referee.country.name
3754059,2015-08-23,14:30:00.000,2,3,available,scheduled,2022-07-08T22:01:09.024376,2021-06-13T16:17:31.694,3,2,England,Premier League,27,2015/2016,27,West Bromwich Albion,male,,68,England,"[{'id': 300, 'name': 'Tony Pulis', 'nickname': None, 'dob': '1958-01-16', 'country': {'id': 249, 'name': 'Wales'}}]",33,Chelsea,male,,68,England,"[{'id': 383, 'name': 'José Mario Felix dos Santos Mourinho', 'nickname': 'José Mourinho', 'dob': '1963-01-26', 'country': {'id': 183, 'name': 'Portugal'}}]",1.1.0,2,2,1,Regular Season,33,The Hawthorns,68,England,728,Mark Clattenburg,68,England
3754064,2016-03-20,14:30:00.000,3,2,available,processing,2021-07-19T14:06:30.168,2021-06-12T16:17:31.694,31,2,England,Premier League,27,2015/2016,25,Southampton,male,,68,England,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]",24,Liverpool,male,,68,England,"[{'id': 94, 'name': 'Jürgen Klopp', 'nickname': None, 'dob': '1967-06-16', 'country': {'id': 85, 'name': 'Germany'}}]",1.1.0,2,2,1,Regular Season,4591,St. Mary''s Stadium,68,England,13,Roger East,68,England
3754065,2016-01-13,21:00:00.000,0,1,available,processing,2022-12-01T13:52:39.998252,2021-06-12T16:17:31.694,21,2,England,Premier League,27,2015/2016,38,Tottenham Hotspur,male,,68,England,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",22,Leicester City,male,,68,England,"[{'id': 60, 'name': 'Claudio Ranieri', 'nickname': None, 'dob': '1951-10-20', 'country': {'id': 112, 'name': 'Italy'}}]",1.1.0,2,2,1,Regular Season,99148,White Hart Lane,68,England,10,Lee Mason,68,England
3754173,2015-12-28,18:30:00.000,2,0,available,processing,2021-10-29T23:23:14.134378,2021-06-12T16:17:31.694,19,2,England,Premier League,27,2015/2016,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",28,AFC Bournemouth,male,,68,England,"[{'id': 38, 'name': 'Eddie Howe', 'nickname': None, 'dob': '1977-11-29', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,3,Emirates Stadium,68,England,13,Roger East,68,England
3754175,2016-04-02,16:00:00.000,0,0,available,processing,2022-12-01T14:19:33.110706,2021-06-12T16:17:31.694,32,2,England,Premier League,27,2015/2016,41,Sunderland,male,,68,England,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]",27,West Bromwich Albion,male,,68,England,"[{'id': 300, 'name': 'Tony Pulis', 'nickname': None, 'dob': '1958-01-16', 'country': {'id': 249, 'name': 'Wales'}}]",1.1.0,2,2,1,Regular Season,210,Stadium of Light,68,England,13,Roger East,68,England
3753973,2016-03-19,16:00:00.000,2,2,available,processing,2021-11-04T18:39:32.323670,2021-06-12T16:17:31.694,31,2,England,Premier League,27,2015/2016,33,Chelsea,male,,68,England,"[{'id': 3608, 'name': 'Guus Hiddink', 'nickname': None, 'dob': '1946-11-08', 'country': {'id': 160, 'name': 'Netherlands'}}]",40,West Ham United,male,,68,England,"[{'id': 150, 'name': 'Slaven Bilić', 'nickname': None, 'dob': '1968-09-11', 'country': {'id': 56, 'name': 'Croatia'}}]",1.1.0,2,2,1,Regular Season,10,Stamford Bridge,68,England,9,Robert Madley,68,England
3753975,2016-01-23,16:00:00.000,1,1,available,processing,2021-10-30T01:04:27.321884,2021-06-12T16:17:31.694,23,2,England,Premier League,27,2015/2016,41,Sunderland,male,,68,England,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]",28,AFC Bournemouth,male,,68,England,"[{'id': 38, 'name': 'Eddie Howe', 'nickname': None, 'dob': '1977-11-29', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,210,Stadium of Light,68,England,13,Roger East,68,England
3753976,2016-03-02,20:45:00.000,1,2,available,processing,2022-12-01T14:10:40.492137,2021-06-12T16:17:31.694,28,2,England,Premier League,27,2015/2016,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",26,Swansea City,male,,249,Wales,"[{'id': 3626, 'name': 'Francesco Guidolin', 'nickname': None, 'dob': '1955-10-03', 'country': {'id': 112, 'name': 'Italy'}}]",1.1.0,2,2,1,Regular Season,3,Emirates Stadium,68,England,9,Robert Madley,68,England
3753977,2016-03-19,16:00:00.000,1,2,available,processing,2021-11-04T18:33:47.376278,2021-06-12T16:17:31.694,31,2,England,Premier League,27,2015/2016,23,Watford,male,,68,England,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",30,Stoke City,male,,68,England,"[{'id': 55, 'name': 'Mark Hughes', 'nickname': None, 'dob': '1963-11-01', 'country': {'id': 249, 'name': 'Wales'}}]",1.1.0,2,2,1,Regular Season,4589,Vicarage Road,68,England,2,Craig Pawson,68,England
3753980,2016-03-19,13:45:00.000,0,2,available,processing,2022-12-01T14:16:06.265253,2021-06-12T16:17:31.694,31,2,England,Premier League,27,2015/2016,29,Everton,male,,68,England,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,12,Goodison Park,68,England,728,Mark Clattenburg,68,England
3753981,2016-01-12,20:45:00.000,1,0,available,processing,2021-07-02T13:56:21.986,2021-06-12T16:17:31.694,21,2,England,Premier League,27,2015/2016,59,Aston Villa,male,,68,England,"[{'id': 92, 'name': 'Rémi Garde', 'nickname': None, 'dob': '1966-04-03', 'country': {'id': 78, 'name': 'France'}}]",31,Crystal Palace,male,,68,England,"[{'id': 382, 'name': 'Alan Pardew', 'nickname': None, 'dob': '1961-07-18', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,211,Villa Park,68,England,728,Mark Clattenburg,68,England
3753982,2016-04-03,14:30:00.000,1,0,available,processing,2022-12-01T14:21:21.913761,2021-06-12T16:17:31.694,32,2,England,Premier League,27,2015/2016,22,Leicester City,male,,68,England,"[{'id': 60, 'name': 'Claudio Ranieri', 'nickname': None, 'dob': '1951-10-20', 'country': {'id': 112, 'name': 'Italy'}}]",25,Southampton,male,,68,England,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,20,King Power Stadium ,68,England,1,Michael Oliver,68,England
3753986,2016-04-10,17:00:00.000,4,1,available,processing,2021-07-12T14:40:22.094,2021-06-12T16:17:31.694,33,2,England,Premier League,27,2015/2016,24,Liverpool,male,,68,England,"[{'id': 94, 'name': 'Jürgen Klopp', 'nickname': None, 'dob': '1967-06-16', 'country': {'id': 85, 'name': 'Germany'}}]",30,Stoke City,male,,68,England,"[{'id': 55, 'name': 'Mark Hughes', 'nickname': None, 'dob': '1963-11-01', 'country': {'id': 249, 'name': 'Wales'}}]",1.1.0,2,2,1,Regular Season,6,Anfield ,68,England,728,Mark Clattenburg,68,England
3753988,2016-03-12,16:00:00.000,3,2,available,processing,2021-07-31T22:31:15.067,2021-06-12T16:17:31.694,30,2,England,Premier League,27,2015/2016,28,AFC Bournemouth,male,,68,England,"[{'id': 38, 'name': 'Eddie Howe', 'nickname': None, 'dob': '1977-11-29', 'country': {'id': 68, 'name': 'England'}}]",26,Swansea City,male,,249,Wales,"[{'id': 4711, 'name': 'Alan Curtis', 'nickname': None, 'dob': '1954-04-16', 'country': {'id': 249, 'name': 'Wales'}}, {'id': 3626, 'name': 'Francesco Guidolin', 'nickname': None, 'dob': '1955-10-03', 'country': {'id': 112, 'name': 'Italy'}}]",1.1.0,2,2,1,Regular Season,71,Vitality Stadium,68,England,13,Roger East,68,England
3753989,2016-05-11,20:45:00.000,3,0,available,processing,2022-12-01T14:48:06.624347,2021-06-12T16:17:31.694,30,2,England,Premier League,27,2015/2016,41,Sunderland,male,,68,England,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]",29,Everton,male,,68,England,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,210,Stadium of Light,68,England,8,Anthony Taylor,68,England
3753990,2016-04-24,15:05:00.000,0,0,available,processing,2022-12-01T14:33:38.963070,2021-06-12T16:17:31.694,35,2,England,Premier League,27,2015/2016,41,Sunderland,male,,68,England,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,210,Stadium of Light,68,England,6,Mike Dean,68,England
3753991,2016-03-02,21:00:00.000,3,0,available,processing,2021-07-03T20:34:48.662,2021-06-12T16:17:31.694,28,2,England,Premier League,27,2015/2016,24,Liverpool,male,,68,England,"[{'id': 94, 'name': 'Jürgen Klopp', 'nickname': None, 'dob': '1967-06-16', 'country': {'id': 85, 'name': 'Germany'}}]",36,Manchester City,male,,68,England,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]",1.1.0,2,2,1,Regular Season,6,Anfield ,68,England,4,Martin Atkinson,68,England
3753992,2016-05-08,14:30:00.000,1,2,available,processing,2021-07-07T18:31:46.070,2021-06-12T16:17:31.694,37,2,England,Premier League,27,2015/2016,38,Tottenham Hotspur,male,,68,England,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",25,Southampton,male,,68,England,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,99148,White Hart Lane,68,England,3,Jonathan Moss,68,England
3753994,2016-05-15,16:00:00.000,4,1,available,processing,2022-12-01T14:49:20.201110,2021-06-12T16:17:31.694,38,2,England,Premier League,27,2015/2016,25,Southampton,male,,68,England,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]",31,Crystal Palace,male,,68,England,"[{'id': 382, 'name': 'Alan Pardew', 'nickname': None, 'dob': '1961-07-18', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,4591,St. Mary''s Stadium,68,England,1,Michael Oliver,68,England
3753997,2016-02-02,20:45:00.000,2,0,available,processing,2021-06-30T21:03:02.583,2021-06-12T16:17:31.694,24,2,England,Premier League,27,2015/2016,40,West Ham United,male,,68,England,"[{'id': 150, 'name': 'Slaven Bilić', 'nickname': None, 'dob': '1968-09-11', 'country': {'id': 56, 'name': 'Croatia'}}]",59,Aston Villa,male,,68,England,"[{'id': 92, 'name': 'Rémi Garde', 'nickname': None, 'dob': '1966-04-03', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,115324,Boleyn Ground,68,England,3,Jonathan Moss,68,England
3753998,2015-12-28,18:30:00.000,2,1,available,processing,2022-12-01T13:47:15.525094,2021-06-12T16:17:31.694,19,2,England,Premier League,27,2015/2016,40,West Ham United,male,,68,England,"[{'id': 150, 'name': 'Slaven Bilić', 'nickname': None, 'dob': '1968-09-11', 'country': {'id': 56, 'name': 'Croatia'}}]",25,Southampton,male,,68,England,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,115324,Boleyn Ground,68,England,1,Michael Oliver,68,England
3754002,2016-03-14,21:00:00.000,1,0,available,processing,2021-07-31T22:35:04.431,2021-06-12T16:17:31.694,30,2,England,Premier League,27,2015/2016,22,Leicester City,male,,68,England,"[{'id': 60, 'name': 'Claudio Ranieri', 'nickname': None, 'dob': '1951-10-20', 'country': {'id': 112, 'name': 'Italy'}}]",37,Newcastle United,male,,68,England,"[{'id': 148, 'name': 'Rafael Benítez Maudes', 'nickname': 'Rafael Benítez', 'dob': '1960-04-16', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,20,King Power Stadium ,68,England,2,Craig Pawson,68,England
3754004,2016-01-16,16:00:00.000,3,0,available,processing,2022-12-01T13:53:26.687758,2021-06-12T16:17:31.694,22,2,England,Premier League,27,2015/2016,28,AFC Bournemouth,male,,68,England,"[{'id': 38, 'name': 'Eddie Howe', 'nickname': None, 'dob': '1977-11-29', 'country': {'id': 68, 'name': 'England'}}]",56,Norwich City,male,,68,England,"[{'id': 41, 'name': 'Alex Neil', 'nickname': None, 'dob': '1981-06-09', 'country': {'id': 201, 'name': 'Scotland'}}]",1.1.0,2,2,1,Regular Season,71,Vitality Stadium,68,England,9,Robert Madley,68,England
3754005,2016-03-02,20:45:00.000,1,0,available,processing,2021-11-04T18:06:52.081837,2021-06-12T16:17:31.694,28,2,England,Premier League,27,2015/2016,30,Stoke City,male,,68,England,"[{'id': 55, 'name': 'Mark Hughes', 'nickname': None, 'dob': '1963-11-01', 'country': {'id': 249, 'name': 'Wales'}}]",37,Newcastle United,male,,68,England,"[{'id': 40, 'name': 'Steve McClaren', 'nickname': None, 'dob': '1961-05-03', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,29,bet365 Stadium,68,England,7,Neil Swarbrick,68,England
3754009,2016-04-17,17:00:00.000,1,1,available,processing,2021-07-06T18:04:40.541,2021-06-12T16:17:31.694,34,2,England,Premier League,27,2015/2016,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",31,Crystal Palace,male,,68,England,"[{'id': 382, 'name': 'Alan Pardew', 'nickname': None, 'dob': '1961-07-18', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,3,Emirates Stadium,68,England,13,Roger East,68,England
3754012,2016-02-27,16:00:00.000,1,2,available,processing,2022-12-01T14:04:25.572886,2021-06-12T16:17:31.694,27,2,England,Premier League,27,2015/2016,25,Southampton,male,,68,England,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]",33,Chelsea,male,,68,England,"[{'id': 3608, 'name': 'Guus Hiddink', 'nickname': None, 'dob': '1946-11-08', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,4591,St. Mary''s Stadium,68,England,4,Martin Atkinson,68,England
3754016,2016-04-09,16:00:00.000,3,1,available,processing,2022-12-01T14:23:18.027982,2021-06-12T16:17:31.694,33,2,England,Premier League,27,2015/2016,25,Southampton,male,,68,England,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]",37,Newcastle United,male,,68,England,"[{'id': 148, 'name': 'Rafael Benítez Maudes', 'nickname': 'Rafael Benítez', 'dob': '1960-04-16', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4591,St. Mary''s Stadium,68,England,9,Robert Madley,68,England
3754018,2016-05-01,13:00:00.000,3,1,available,processing,2021-11-04T19:13:36.181897,2021-06-12T16:17:31.694,36,2,England,Premier League,27,2015/2016,26,Swansea City,male,,249,Wales,"[{'id': 3626, 'name': 'Francesco Guidolin', 'nickname': None, 'dob': '1955-10-03', 'country': {'id': 112, 'name': 'Italy'}}]",24,Liverpool,male,,68,England,"[{'id': 94, 'name': 'Jürgen Klopp', 'nickname': None, 'dob': '1967-06-16', 'country': {'id': 85, 'name': 'Germany'}}]",1.1.0,2,2,1,Regular Season,45,Swansea.com Stadium,249,Wales,13,Roger East,68,England
3754019,2015-12-28,18:30:00.000,0,0,available,processing,2021-10-29T23:36:51.546904,2021-06-12T16:17:31.694,19,2,England,Premier League,27,2015/2016,39,Manchester United,male,,68,England,"[{'id': 788, 'name': 'Louis van Gaal', 'nickname': None, 'dob': '1951-08-08', 'country': {'id': 160, 'name': 'Netherlands'}}]",33,Chelsea,male,,68,England,"[{'id': 3608, 'name': 'Guus Hiddink', 'nickname': None, 'dob': '1946-11-08', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,2,Old Trafford,68,England,4,Martin Atkinson,68,England
3754021,2016-01-12,20:45:00.000,1,3,available,processing,2021-10-30T00:13:49.011466,2021-06-12T16:17:31.694,21,2,England,Premier League,27,2015/2016,28,AFC Bournemouth,male,,68,England,"[{'id': 38, 'name': 'Eddie Howe', 'nickname': None, 'dob': '1977-11-29', 'country': {'id': 68, 'name': 'England'}}]",40,West Ham United,male,,68,England,"[{'id': 150, 'name': 'Slaven Bilić', 'nickname': None, 'dob': '1968-09-11', 'country': {'id': 56, 'name': 'Croatia'}}]",1.1.0,2,2,1,Regular Season,71,Vitality Stadium,68,England,4,Martin Atkinson,68,England
3754022,2016-04-09,16:00:00.000,1,0,available,processing,2022-12-01T14:23:40.009813,2021-06-12T16:17:31.694,33,2,England,Premier League,27,2015/2016,31,Crystal Palace,male,,68,England,"[{'id': 382, 'name': 'Alan Pardew', 'nickname': None, 'dob': '1961-07-18', 'country': {'id': 68, 'name': 'England'}}]",56,Norwich City,male,,68,England,"[{'id': 41, 'name': 'Alex Neil', 'nickname': None, 'dob': '1981-06-09', 'country': {'id': 201, 'name': 'Scotland'}}]",1.1.0,2,2,1,Regular Season,37,Selhurst Park,68,England,1,Michael Oliver,68,England
3754024,2016-04-16,16:00:00.000,3,0,available,processing,2022-12-01T14:28:06.773103,2021-06-12T16:17:31.694,34,2,England,Premier League,27,2015/2016,37,Newcastle United,male,,68,England,"[{'id': 148, 'name': 'Rafael Benítez Maudes', 'nickname': 'Rafael Benítez', 'dob': '1960-04-16', 'country': {'id': 214, 'name': 'Spain'}}]",26,Swansea City,male,,249,Wales,"[{'id': 3626, 'name': 'Francesco Guidolin', 'nickname': None, 'dob': '1955-10-03', 'country': {'id': 112, 'name': 'Italy'}}]",1.1.0,2,2,1,Regular Season,4674,St. James'' Park,68,England,10,Lee Mason,68,England
3754026,2016-05-07,16:00:00.000,2,1,available,processing,2021-07-07T18:12:56.866,2021-06-12T16:17:31.694,37,2,England,Premier League,27,2015/2016,31,Crystal Palace,male,,68,England,"[{'id': 382, 'name': 'Alan Pardew', 'nickname': None, 'dob': '1961-07-18', 'country': {'id': 68, 'name': 'England'}}]",30,Stoke City,male,,68,England,"[{'id': 55, 'name': 'Mark Hughes', 'nickname': None, 'dob': '1963-11-01', 'country': {'id': 249, 'name': 'Wales'}}]",1.1.0,2,2,1,Regular Season,37,Selhurst Park,68,England,12,Kevin Friend,68,England
3754027,2016-01-16,13:45:00.000,4,1,available,processing,2021-10-30T00:42:32.910320,2021-06-12T16:17:31.694,22,2,England,Premier League,27,2015/2016,38,Tottenham Hotspur,male,,68,England,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",41,Sunderland,male,,68,England,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,99148,White Hart Lane,68,England,6,Mike Dean,68,England
3754030,2016-04-09,16:00:00.000,1,1,available,processing,2021-07-06T20:37:57.613,2021-06-12T16:17:31.694,33,2,England,Premier League,27,2015/2016,23,Watford,male,,68,England,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",29,Everton,male,,68,England,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4589,Vicarage Road,68,England,12,Kevin Friend,68,England
3754031,2016-02-13,13:45:00.000,2,1,available,processing,2022-12-01T14:01:31.142811,2021-06-12T16:17:31.694,26,2,England,Premier League,27,2015/2016,41,Sunderland,male,,68,England,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]",39,Manchester United,male,,68,England,"[{'id': 788, 'name': 'Louis van Gaal', 'nickname': None, 'dob': '1951-08-08', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,210,Stadium of Light,68,England,5,Andre Marriner,68,England
3754032,2016-01-13,20:45:00.000,3,1,available,processing,2021-07-23T13:01:16.684,2021-06-12T16:17:31.694,21,2,England,Premier League,27,2015/2016,30,Stoke City,male,,68,England,"[{'id': 55, 'name': 'Mark Hughes', 'nickname': None, 'dob': '1963-11-01', 'country': {'id': 249, 'name': 'Wales'}}]",56,Norwich City,male,,68,England,"[{'id': 41, 'name': 'Alex Neil', 'nickname': None, 'dob': '1981-06-09', 'country': {'id': 201, 'name': 'Scotland'}}]",1.1.0,2,2,1,Regular Season,29,bet365 Stadium,68,England,7,Neil Swarbrick,68,England
3754033,2016-05-07,18:30:00.000,3,1,available,processing,2022-12-01T14:38:23.266537,2021-06-12T16:17:31.694,37,2,England,Premier League,27,2015/2016,22,Leicester City,male,,68,England,"[{'id': 60, 'name': 'Claudio Ranieri', 'nickname': None, 'dob': '1951-10-20', 'country': {'id': 112, 'name': 'Italy'}}]",29,Everton,male,,68,England,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,20,King Power Stadium ,68,England,5,Andre Marriner,68,England
3754035,2016-04-09,18:30:00.000,2,1,available,processing,2022-12-01T14:25:35.775533,2021-06-12T16:17:31.694,33,2,England,Premier League,27,2015/2016,36,Manchester City,male,,68,England,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]",27,West Bromwich Albion,male,,68,England,"[{'id': 300, 'name': 'Tony Pulis', 'nickname': None, 'dob': '1958-01-16', 'country': {'id': 249, 'name': 'Wales'}}]",1.1.0,2,2,1,Regular Season,4715,Etihad Stadium,68,England,14,Mike Jones,68,England
3754036,2016-01-02,16:00:00.000,3,1,available,processing,2022-12-01T13:50:10.381162,2021-06-12T16:17:31.694,20,2,England,Premier League,27,2015/2016,41,Sunderland,male,,68,England,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]",59,Aston Villa,male,,68,England,"[{'id': 92, 'name': 'Rémi Garde', 'nickname': None, 'dob': '1966-04-03', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,210,Stadium of Light,68,England,2,Craig Pawson,68,England
3754061,2016-03-05,16:00:00.000,1,1,available,processing,2021-11-04T18:18:35.114004,2021-06-12T16:17:31.694,29,2,England,Premier League,27,2015/2016,33,Chelsea,male,,68,England,"[{'id': 3608, 'name': 'Guus Hiddink', 'nickname': None, 'dob': '1946-11-08', 'country': {'id': 160, 'name': 'Netherlands'}}]",30,Stoke City,male,,68,England,"[{'id': 55, 'name': 'Mark Hughes', 'nickname': None, 'dob': '1963-11-01', 'country': {'id': 249, 'name': 'Wales'}}]",1.1.0,2,2,1,Regular Season,10,Stamford Bridge,68,England,728,Mark Clattenburg,68,England
3754062,2016-01-13,20:45:00.000,2,2,available,processing,2022-12-01T13:51:56.637934,2021-06-12T16:17:31.694,21,2,England,Premier League,27,2015/2016,33,Chelsea,male,,68,England,"[{'id': 3608, 'name': 'Guus Hiddink', 'nickname': None, 'dob': '1946-11-08', 'country': {'id': 160, 'name': 'Netherlands'}}]",27,West Bromwich Albion,male,,68,England,"[{'id': 300, 'name': 'Tony Pulis', 'nickname': None, 'dob': '1958-01-16', 'country': {'id': 249, 'name': 'Wales'}}]",1.1.0,2,2,1,Regular Season,10,Stamford Bridge,68,England,8,Anthony Taylor,68,England
3754063,2016-04-30,16:00:00.000,3,2,available,processing,2021-07-10T13:23:09.143,2021-06-12T16:17:31.694,36,2,England,Premier League,27,2015/2016,23,Watford,male,,68,England,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",59,Aston Villa,male,,68,England,"[{'id': 5020, 'name': 'Eric Black', 'nickname': None, 'dob': '1963-10-01', 'country': {'id': 201, 'name': 'Scotland'}}]",1.1.0,2,2,1,Regular Season,4589,Vicarage Road,68,England,8,Anthony Taylor,68,England
3754069,2016-01-02,16:00:00.000,1,0,available,processing,2022-12-01T13:49:13.209754,2021-06-12T16:17:31.694,20,2,England,Premier League,27,2015/2016,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",37,Newcastle United,male,,68,England,"[{'id': 40, 'name': 'Steve McClaren', 'nickname': None, 'dob': '1961-05-03', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,3,Emirates Stadium,68,England,8,Anthony Taylor,68,England
3754070,2016-05-07,16:00:00.000,0,0,available,processing,2021-07-08T21:16:34.235,2021-06-12T16:17:31.694,37,2,England,Premier League,27,2015/2016,59,Aston Villa,male,,68,England,"[{'id': 5020, 'name': 'Eric Black', 'nickname': None, 'dob': '1963-10-01', 'country': {'id': 201, 'name': 'Scotland'}}]",37,Newcastle United,male,,68,England,"[{'id': 148, 'name': 'Rafael Benítez Maudes', 'nickname': 'Rafael Benítez', 'dob': '1960-04-16', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,211,Villa Park,68,England,9,Robert Madley,68,England
